Variable,Value
snp1,chr22:31315030
snp2,chr22:31772050
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.7287
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,29623350
searchrange_chr22_end,32857821
freq_snp1,0.3141
freq_snp2,0.3519
freq_S,0.1024
freq_K1,0.2117
freq_K2,0.2495
freq_O,0.4364
test1a_b_clade_min_p0.5,0.4926
test1a_r2_clade_min_p0.5,0.2144
test1a_b_mut_min_p0.5,0.5331
test1a_r2_mut_min_p0.5,0.1775
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[31507971]
test1a_b_clade_min_p0.8,0.5774
test1a_r2_clade_min_p0.8,0.2144
test1a_b_mut_min_p0.8,0.6249
test1a_r2_mut_min_p0.8,0.1775
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[31507971]
test1a_b_clade_min_p0.9,0.6217
test1a_r2_clade_min_p0.9,0.2144
test1a_b_mut_min_p0.9,0.6728
test1a_r2_mut_min_p0.9,0.1775
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[31507971]
test1a_b_clade_min_p0.95,0.6583
test1a_r2_clade_min_p0.95,0.2144
test1a_b_mut_min_p0.95,0.7124
test1a_r2_mut_min_p0.95,0.1775
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[31507971]
test1b_b_min,0.2857
test2_overall_min_b,0.4382
