Variable,Value
snp1,chr22:32443005
snp2,chr22:37004276
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.3618
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,30671111
searchrange_chr22_end,37343643
freq_snp1,0.3231
freq_snp2,0.3091
freq_S,0.0934
freq_K1,0.2296
freq_K2,0.2157
freq_O,0.4612
test1a_b_clade_min_p0.5,1.0204
test1a_r2_clade_min_p0.5,0.0236
test1a_b_mut_min_p0.5,1.1189
test1a_r2_mut_min_p0.5,0.0196
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[35499170, 35510108]"
test1a_b_clade_min_p0.8,1.1959
test1a_r2_clade_min_p0.8,0.0236
test1a_b_mut_min_p0.8,1.3114
test1a_r2_mut_min_p0.8,0.0196
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[35499170, 35510108]"
test1a_b_clade_min_p0.9,1.2877
test1a_r2_clade_min_p0.9,0.0236
test1a_b_mut_min_p0.9,1.4120
test1a_r2_mut_min_p0.9,0.0196
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[35499170, 35510108]"
test1a_b_clade_min_p0.95,1.3635
test1a_r2_clade_min_p0.95,0.0236
test1a_b_mut_min_p0.95,1.4951
test1a_r2_mut_min_p0.95,0.0196
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[35499170, 35510108]"
test1b_b_min,0.5153
test2_overall_min_b,0.4645
