Variable,Value
snp1,chr22:18461315
snp2,chr22:18557839
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,10.3626
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,17988853
searchrange_chr22_end,18755364
freq_snp1,0.0905
freq_snp2,0.0994
freq_S,0.0060
freq_K1,0.0845
freq_K2,0.0934
freq_O,0.8161
test1a_b_clade_min_p0.5,0.2328
test1a_r2_clade_min_p0.5,0.0003
test1a_b_mut_min_p0.5,0.4292
test1a_r2_mut_min_p0.5,0.0009
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[18333119]
test1a_b_clade_min_p0.8,0.2729
test1a_r2_clade_min_p0.8,0.0003
test1a_b_mut_min_p0.8,0.5031
test1a_r2_mut_min_p0.8,0.0009
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[18333119]
test1a_b_clade_min_p0.9,0.2938
test1a_r2_clade_min_p0.9,0.0003
test1a_b_mut_min_p0.9,0.5417
test1a_r2_mut_min_p0.9,0.0009
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[18333119]
test1a_b_clade_min_p0.95,0.3111
test1a_r2_clade_min_p0.95,0.0003
test1a_b_mut_min_p0.95,0.5735
test1a_r2_mut_min_p0.95,0.0009
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[18333119]
test1b_b_min,0.2604
test2_overall_min_b,0.9680
