Variable,Value
snp1,chr22:39835940
snp2,chr22:39927053
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,6.0125
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,39315821
searchrange_chr22_end,42210245
freq_snp1,0.3191
freq_snp2,0.3101
freq_S,0.1044
freq_K1,0.2147
freq_K2,0.2058
freq_O,0.4751
test1a_b_clade_min_p0.5,0.3419
test1a_r2_clade_min_p0.5,0.0454
test1a_b_mut_min_p0.5,0.4093
test1a_r2_mut_min_p0.5,0.0544
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[39831698]
test1a_b_clade_min_p0.8,0.4007
test1a_r2_clade_min_p0.8,0.0454
test1a_b_mut_min_p0.8,0.4797
test1a_r2_mut_min_p0.8,0.0544
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[39831698]
test1a_b_clade_min_p0.9,0.4315
test1a_r2_clade_min_p0.9,0.0454
test1a_b_mut_min_p0.9,0.5165
test1a_r2_mut_min_p0.9,0.0544
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[39831698]
test1a_b_clade_min_p0.95,0.4568
test1a_r2_clade_min_p0.95,0.0454
test1a_b_mut_min_p0.95,0.5469
test1a_r2_mut_min_p0.95,0.0544
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[39831698]
test1b_b_min,0.0783
test2_overall_min_b,0.4096
