Variable,Value
snp1,chr22:19796359
snp2,chr22:20248860
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.8409
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,19595127
searchrange_chr22_end,20439766
freq_snp1,0.4791
freq_snp2,0.5298
freq_S,0.2753
freq_K1,0.2038
freq_K2,0.2545
freq_O,0.2664
test1a_b_clade_min_p0.5,0.9224
test1a_r2_clade_min_p0.5,0.0168
test1a_b_mut_min_p0.5,1.2983
test1a_r2_mut_min_p0.5,0.0004
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[20200267]
test1a_b_clade_min_p0.8,1.0811
test1a_r2_clade_min_p0.8,0.0168
test1a_b_mut_min_p0.8,1.5217
test1a_r2_mut_min_p0.8,0.0004
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[20200267]
test1a_b_clade_min_p0.9,1.1641
test1a_r2_clade_min_p0.9,0.0168
test1a_b_mut_min_p0.9,1.6385
test1a_r2_mut_min_p0.9,0.0004
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[20200267]
test1a_b_clade_min_p0.95,1.2326
test1a_r2_clade_min_p0.95,0.0168
test1a_b_mut_min_p0.95,1.7349
test1a_r2_mut_min_p0.95,0.0004
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[20200267]
test1b_b_min,0.1790
test2_overall_min_b,0.3676
