Variable,Value
snp1,chr22:24658085
snp2,chr22:25133061
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.9777
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,23923734
searchrange_chr22_end,25602042
freq_snp1,0.4980
freq_snp2,0.5179
freq_S,0.2545
freq_K1,0.2435
freq_K2,0.2634
freq_O,0.2386
test1a_b_clade_min_p0.5,0.8118
test1a_r2_clade_min_p0.5,0.0293
test1a_b_mut_min_p0.5,0.9434
test1a_r2_mut_min_p0.5,0.0448
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[25074771]
test1a_b_clade_min_p0.8,0.9514
test1a_r2_clade_min_p0.8,0.0293
test1a_b_mut_min_p0.8,1.1057
test1a_r2_mut_min_p0.8,0.0448
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[25074771]
test1a_b_clade_min_p0.9,1.0244
test1a_r2_clade_min_p0.9,0.0293
test1a_b_mut_min_p0.9,1.1906
test1a_r2_mut_min_p0.9,0.0448
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[25074771]
test1a_b_clade_min_p0.95,1.0847
test1a_r2_clade_min_p0.95,0.0293
test1a_b_mut_min_p0.95,1.2607
test1a_r2_mut_min_p0.95,0.0448
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[25074771]
test1b_b_min,0.1802
test2_overall_min_b,0.3685
