Variable,Value
snp1,chr22:45437773
snp2,chr22:45529050
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.0184
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,45149843
searchrange_chr22_end,45921678
freq_snp1,0.2425
freq_snp2,0.1968
freq_S,0.0497
freq_K1,0.1928
freq_K2,0.1471
freq_O,0.6103
test1a_b_clade_min_p0.5,0.4976
test1a_r2_clade_min_p0.5,0.0126
test1a_b_mut_min_p0.5,0.6672
test1a_r2_mut_min_p0.5,0.0141
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[45484191]
test1a_b_clade_min_p0.8,0.5832
test1a_r2_clade_min_p0.8,0.0126
test1a_b_mut_min_p0.8,0.7820
test1a_r2_mut_min_p0.8,0.0141
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[45484191]
test1a_b_clade_min_p0.9,0.6279
test1a_r2_clade_min_p0.9,0.0126
test1a_b_mut_min_p0.9,0.8420
test1a_r2_mut_min_p0.9,0.0141
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[45484191]
test1a_b_clade_min_p0.95,0.6649
test1a_r2_clade_min_p0.95,0.0126
test1a_b_mut_min_p0.95,0.8916
test1a_r2_mut_min_p0.95,0.0141
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[45484191]
test1b_b_min,0.2163
test2_overall_min_b,0.5533
