Variable,Value
snp1,chr22:32074181
snp2,chr22:32524256
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,6.3528
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,30110514
searchrange_chr22_end,32919899
freq_snp1,0.3270
freq_snp2,0.3360
freq_S,0.0934
freq_K1,0.2336
freq_K2,0.2425
freq_O,0.4304
test1a_b_clade_min_p0.5,0.3884
test1a_r2_clade_min_p0.5,0.1473
test1a_b_mut_min_p0.5,0.4599
test1a_r2_mut_min_p0.5,0.0384
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[31876621]
test1a_b_clade_min_p0.8,0.4553
test1a_r2_clade_min_p0.8,0.1473
test1a_b_mut_min_p0.8,0.5390
test1a_r2_mut_min_p0.8,0.0384
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[31876621]
test1a_b_clade_min_p0.9,0.4902
test1a_r2_clade_min_p0.9,0.1473
test1a_b_mut_min_p0.9,0.5804
test1a_r2_mut_min_p0.9,0.0384
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[31876621]
test1a_b_clade_min_p0.95,0.5191
test1a_r2_clade_min_p0.95,0.1473
test1a_b_mut_min_p0.95,0.6145
test1a_r2_mut_min_p0.95,0.0384
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[31876621]
test1b_b_min,0.1160
test2_overall_min_b,0.4039
