Variable,Value
snp1,chr22:46208232
snp2,chr22:46660687
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.5543
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,45688717
searchrange_chr22_end,47106766
freq_snp1,0.2127
freq_snp2,0.2147
freq_S,0.0477
freq_K1,0.1650
freq_K2,0.1670
freq_O,0.6203
test1a_b_clade_min_p0.5,0.6112
test1a_r2_clade_min_p0.5,0.0044
test1a_b_mut_min_p0.5,0.7123
test1a_r2_mut_min_p0.5,0.0000
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[46172774, 46109897, 46110219, 46190525, 46142063]"
test1a_b_clade_min_p0.8,0.7163
test1a_r2_clade_min_p0.8,0.0044
test1a_b_mut_min_p0.8,0.8348
test1a_r2_mut_min_p0.8,0.0000
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[46172774, 46109897, 46110219, 46190525, 46142063]"
test1a_b_clade_min_p0.9,0.7713
test1a_r2_clade_min_p0.9,0.0044
test1a_b_mut_min_p0.9,0.8989
test1a_r2_mut_min_p0.9,0.0000
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[46172774, 46109897, 46110219, 46190525, 46142063]"
test1a_b_clade_min_p0.95,0.8167
test1a_r2_clade_min_p0.95,0.0044
test1a_b_mut_min_p0.95,0.9518
test1a_r2_mut_min_p0.95,0.0000
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[46172774, 46109897, 46110219, 46190525, 46142063]"
test1b_b_min,0.3327
test2_overall_min_b,0.5609
