Variable,Value
snp1,chr22:23194428
snp2,chr22:23291804
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,10.0034
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,22886499
searchrange_chr22_end,23849519
freq_snp1,0.0805
freq_snp2,0.0915
freq_S,0.0080
freq_K1,0.0726
freq_K2,0.0835
freq_O,0.8360
test1a_b_clade_min_p0.5,0.4400
test1a_r2_clade_min_p0.5,0.0152
test1a_b_mut_min_p0.5,0.6731
test1a_r2_mut_min_p0.5,0.0016
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[23389530]
test1a_b_clade_min_p0.8,0.5157
test1a_r2_clade_min_p0.8,0.0152
test1a_b_mut_min_p0.8,0.7889
test1a_r2_mut_min_p0.8,0.0016
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[23389530]
test1a_b_clade_min_p0.9,0.5553
test1a_r2_clade_min_p0.9,0.0152
test1a_b_mut_min_p0.9,0.8494
test1a_r2_mut_min_p0.9,0.0016
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[23389530]
test1a_b_clade_min_p0.95,0.5879
test1a_r2_clade_min_p0.95,0.0152
test1a_b_mut_min_p0.95,0.8994
test1a_r2_mut_min_p0.95,0.0016
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[23389530]
test1b_b_min,0.4598
test2_overall_min_b,0.8381
