Variable,Value
snp1,chr22:17695926
snp2,chr22:22205559
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,8.3097
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,17412334
searchrange_chr22_end,22579729
freq_snp1,0.0984
freq_snp2,0.1024
freq_S,0.0129
freq_K1,0.0855
freq_K2,0.0895
freq_O,0.8121
test1a_b_clade_min_p0.5,0.4501
test1a_r2_clade_min_p0.5,0.0002
test1a_b_mut_min_p0.5,0.5466
test1a_r2_mut_min_p0.5,0.0003
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[17736516]
test1a_b_clade_min_p0.8,0.5275
test1a_r2_clade_min_p0.8,0.0002
test1a_b_mut_min_p0.8,0.6406
test1a_r2_mut_min_p0.8,0.0003
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[17736516]
test1a_b_clade_min_p0.9,0.5680
test1a_r2_clade_min_p0.9,0.0002
test1a_b_mut_min_p0.9,0.6898
test1a_r2_mut_min_p0.9,0.0003
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[17736516]
test1a_b_clade_min_p0.95,0.6014
test1a_r2_clade_min_p0.95,0.0002
test1a_b_mut_min_p0.95,0.7304
test1a_r2_mut_min_p0.95,0.0003
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[17736516]
test1b_b_min,0.3145
test2_overall_min_b,0.7293
