Variable,Value
snp1,chr22:34570588
snp2,chr22:39073374
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.1681
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,33967490
searchrange_chr22_end,39576028
freq_snp1,0.5358
freq_snp2,0.5149
freq_S,0.2803
freq_K1,0.2555
freq_K2,0.2346
freq_O,0.2296
test1a_b_clade_min_p0.5,1.2045
test1a_r2_clade_min_p0.5,0.0041
test1a_b_mut_min_p0.5,1.4062
test1a_r2_mut_min_p0.5,0.0002
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[34794673, 34795861, 34775272, 34791448, 34783291, 34794476]"
test1a_b_clade_min_p0.8,1.4117
test1a_r2_clade_min_p0.8,0.0041
test1a_b_mut_min_p0.8,1.6481
test1a_r2_mut_min_p0.8,0.0002
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[34794673, 34795861, 34775272, 34791448, 34783291, 34794476]"
test1a_b_clade_min_p0.9,1.5201
test1a_r2_clade_min_p0.9,0.0041
test1a_b_mut_min_p0.9,1.7746
test1a_r2_mut_min_p0.9,0.0002
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[34794673, 34795861, 34775272, 34791448, 34783291, 34794476]"
test1a_b_clade_min_p0.95,1.6095
test1a_r2_clade_min_p0.95,0.0041
test1a_b_mut_min_p0.95,1.8790
test1a_r2_mut_min_p0.95,0.0002
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[34794673, 34795861, 34775272, 34791448, 34783291, 34794476]"
test1b_b_min,0.0681
test2_overall_min_b,0.3630
