Variable,Value
snp1,chr22:49744621
snp2,chr22:49842244
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.6804
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,49558478
searchrange_chr22_end,50341345
freq_snp1,0.2247
freq_snp2,0.2147
freq_S,0.0557
freq_K1,0.1690
freq_K2,0.1590
freq_O,0.6163
test1a_b_clade_min_p0.5,0.4673
test1a_r2_clade_min_p0.5,0.2187
test1a_b_mut_min_p0.5,0.6369
test1a_r2_mut_min_p0.5,0.0060
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[49825771]
test1a_b_clade_min_p0.8,0.5477
test1a_r2_clade_min_p0.8,0.2187
test1a_b_mut_min_p0.8,0.7465
test1a_r2_mut_min_p0.8,0.0060
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[49825771]
test1a_b_clade_min_p0.9,0.5897
test1a_r2_clade_min_p0.9,0.2187
test1a_b_mut_min_p0.9,0.8037
test1a_r2_mut_min_p0.9,0.0060
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[49825771]
test1a_b_clade_min_p0.95,0.6244
test1a_r2_clade_min_p0.95,0.2187
test1a_b_mut_min_p0.95,0.8510
test1a_r2_mut_min_p0.95,0.0060
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[49825771]
test1b_b_min,0.2664
test2_overall_min_b,0.5150
