Variable,Value
snp1,chr22:32173893
snp2,chr22:32629030
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.7118
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,30121219
searchrange_chr22_end,32950778
freq_snp1,0.4761
freq_snp2,0.4891
freq_S,0.2276
freq_K1,0.2485
freq_K2,0.2614
freq_O,0.2624
test1a_b_clade_min_p0.5,0.7299
test1a_r2_clade_min_p0.5,0.1767
test1a_b_mut_min_p0.5,0.8718
test1a_r2_mut_min_p0.5,0.0069
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[32565478]
test1a_b_clade_min_p0.8,0.8555
test1a_r2_clade_min_p0.8,0.1767
test1a_b_mut_min_p0.8,1.0217
test1a_r2_mut_min_p0.8,0.0069
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[32565478]
test1a_b_clade_min_p0.9,0.9211
test1a_r2_clade_min_p0.9,0.1767
test1a_b_mut_min_p0.9,1.1001
test1a_r2_mut_min_p0.9,0.0069
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[32565478]
test1a_b_clade_min_p0.95,0.9753
test1a_r2_clade_min_p0.95,0.1767
test1a_b_mut_min_p0.95,1.1649
test1a_r2_mut_min_p0.95,0.0069
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[32565478]
test1b_b_min,0.1224
test2_overall_min_b,0.3648
