Variable,Value
snp1,chr22:35639387
snp2,chr22:35732125
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,10.5662
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,34626893
searchrange_chr22_end,35924519
freq_snp1,0.2087
freq_snp2,0.1909
freq_S,0.0040
freq_K1,0.2048
freq_K2,0.1869
freq_O,0.6044
test1a_b_clade_min_p0.5,0.1821
test1a_r2_clade_min_p0.5,0.0008
test1a_b_mut_min_p0.5,0.1821
test1a_r2_mut_min_p0.5,0.0008
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[35485458, 35601971, 35208180, 35043910, 35452264, 35012793]"
test1a_b_clade_min_p0.8,0.2134
test1a_r2_clade_min_p0.8,0.0008
test1a_b_mut_min_p0.8,0.2134
test1a_r2_mut_min_p0.8,0.0008
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[35485458, 35601971, 35208180, 35043910, 35452264, 35012793]"
test1a_b_clade_min_p0.9,0.2298
test1a_r2_clade_min_p0.9,0.0008
test1a_b_mut_min_p0.9,0.2298
test1a_r2_mut_min_p0.9,0.0008
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[35485458, 35601971, 35208180, 35043910, 35452264, 35012793]"
test1a_b_clade_min_p0.95,0.2433
test1a_r2_clade_min_p0.95,0.0008
test1a_b_mut_min_p0.95,0.2433
test1a_r2_mut_min_p0.95,0.0008
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[35485458, 35601971, 35208180, 35043910, 35452264, 35012793]"
test1b_b_min,0.2112
test2_overall_min_b,1.2915
