Variable,Value
snp1,chr22:27510412
snp2,chr22:32090462
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,8.4543
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,27310794
searchrange_chr22_end,32858406
freq_snp1,0.4970
freq_snp2,0.5030
freq_S,0.2386
freq_K1,0.2584
freq_K2,0.2644
freq_O,0.2386
test1a_b_clade_min_p0.5,1.1829
test1a_r2_clade_min_p0.5,0.0067
test1a_b_mut_min_p0.5,1.4852
test1a_r2_mut_min_p0.5,0.0070
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[29454507]
test1a_b_clade_min_p0.8,1.3864
test1a_r2_clade_min_p0.8,0.0067
test1a_b_mut_min_p0.8,1.7407
test1a_r2_mut_min_p0.8,0.0070
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[29454507]
test1a_b_clade_min_p0.9,1.4927
test1a_r2_clade_min_p0.9,0.0067
test1a_b_mut_min_p0.9,1.8743
test1a_r2_mut_min_p0.9,0.0070
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[29454507]
test1a_b_clade_min_p0.95,1.5806
test1a_r2_clade_min_p0.95,0.0067
test1a_b_mut_min_p0.95,1.9846
test1a_r2_mut_min_p0.95,0.0070
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[29454507]
test1b_b_min,0.8615
test2_overall_min_b,0.3583
