Variable,Value
snp1,chr22:22446039
snp2,chr22:22537923
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,8.4106
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,21785827
searchrange_chr22_end,22880791
freq_snp1,0.0586
freq_snp2,0.0895
freq_S,0.0040
freq_K1,0.0547
freq_K2,0.0855
freq_O,0.8559
test1a_b_clade_min_p0.5,0.1886
test1a_r2_clade_min_p0.5,0.0003
test1a_b_mut_min_p0.5,0.2311
test1a_r2_mut_min_p0.5,0.0002
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[22595818]
test1a_b_clade_min_p0.8,0.2211
test1a_r2_clade_min_p0.8,0.0003
test1a_b_mut_min_p0.8,0.2709
test1a_r2_mut_min_p0.8,0.0002
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[22595818]
test1a_b_clade_min_p0.9,0.2380
test1a_r2_clade_min_p0.9,0.0003
test1a_b_mut_min_p0.9,0.2917
test1a_r2_mut_min_p0.9,0.0002
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[22595818]
test1a_b_clade_min_p0.95,0.2520
test1a_r2_clade_min_p0.95,0.0003
test1a_b_mut_min_p0.95,0.3088
test1a_r2_mut_min_p0.95,0.0002
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[22595818]
test1b_b_min,0.1357
test2_overall_min_b,0.9711
