Variable,Value
snp1,chr22:34602043
snp2,chr22:39208594
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,9.7590
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,33967732
searchrange_chr22_end,39609965
freq_snp1,0.2346
freq_snp2,0.2117
freq_S,0.0527
freq_K1,0.1819
freq_K2,0.1590
freq_O,0.6064
test1a_b_clade_min_p0.5,0.6549
test1a_r2_clade_min_p0.5,0.0009
test1a_b_mut_min_p0.5,0.7325
test1a_r2_mut_min_p0.5,0.0008
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[39265665]
test1a_b_clade_min_p0.8,0.7675
test1a_r2_clade_min_p0.8,0.0009
test1a_b_mut_min_p0.8,0.8586
test1a_r2_mut_min_p0.8,0.0008
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[39265665]
test1a_b_clade_min_p0.9,0.8264
test1a_r2_clade_min_p0.9,0.0009
test1a_b_mut_min_p0.9,0.9244
test1a_r2_mut_min_p0.9,0.0008
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[39265665]
test1a_b_clade_min_p0.95,0.8751
test1a_r2_clade_min_p0.95,0.0009
test1a_b_mut_min_p0.95,0.9789
test1a_r2_mut_min_p0.95,0.0008
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[39265665]
test1b_b_min,0.6516
test2_overall_min_b,0.5287
