Variable,Value
snp1,chr22:45519008
snp2,chr22:45973837
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,8.6170
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,45215828
searchrange_chr22_end,46575901
freq_snp1,0.1093
freq_snp2,0.0666
freq_S,0.0080
freq_K1,0.1014
freq_K2,0.0586
freq_O,0.8320
test1a_b_clade_min_p0.5,0.2686
test1a_r2_clade_min_p0.5,0.0143
test1a_b_mut_min_p0.5,0.2783
test1a_r2_mut_min_p0.5,0.0003
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[46415122]
test1a_b_clade_min_p0.8,0.3148
test1a_r2_clade_min_p0.8,0.0143
test1a_b_mut_min_p0.8,0.3262
test1a_r2_mut_min_p0.8,0.0003
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[46415122]
test1a_b_clade_min_p0.9,0.3389
test1a_r2_clade_min_p0.9,0.0143
test1a_b_mut_min_p0.9,0.3512
test1a_r2_mut_min_p0.9,0.0003
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[46415122]
test1a_b_clade_min_p0.95,0.3589
test1a_r2_clade_min_p0.95,0.0143
test1a_b_mut_min_p0.95,0.3719
test1a_r2_mut_min_p0.95,0.0003
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[46415122]
test1b_b_min,0.2045
test2_overall_min_b,0.8558
