Variable,Value
snp1,chr22:44072202
snp2,chr22:44179103
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,9.0089
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,43502473
searchrange_chr22_end,44494435
freq_snp1,0.3241
freq_snp2,0.3201
freq_S,0.0030
freq_K1,0.3211
freq_K2,0.3171
freq_O,0.3588
test1a_b_clade_min_p0.5,0.3795
test1a_r2_clade_min_p0.5,0.0009
test1a_b_mut_min_p0.5,0.3862
test1a_r2_mut_min_p0.5,0.0003
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[44102872]
test1a_b_clade_min_p0.8,0.4448
test1a_r2_clade_min_p0.8,0.0009
test1a_b_mut_min_p0.8,0.4527
test1a_r2_mut_min_p0.8,0.0003
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[44102872]
test1a_b_clade_min_p0.9,0.4789
test1a_r2_clade_min_p0.9,0.0009
test1a_b_mut_min_p0.9,0.4874
test1a_r2_mut_min_p0.9,0.0003
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[44102872]
test1a_b_clade_min_p0.95,0.5071
test1a_r2_clade_min_p0.95,0.0009
test1a_b_mut_min_p0.95,0.5161
test1a_r2_mut_min_p0.95,0.0003
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[44102872]
test1b_b_min,0.3194
test2_overall_min_b,1.4346
