Variable,Value
snp1,chr22:43694844
snp2,chr22:44145557
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,8.6326
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,43024219
searchrange_chr22_end,44494247
freq_snp1,0.0746
freq_snp2,0.1014
freq_S,0.0109
freq_K1,0.0636
freq_K2,0.0905
freq_O,0.8350
test1a_b_clade_min_p0.5,0.2913
test1a_r2_clade_min_p0.5,0.0406
test1a_b_mut_min_p0.5,0.3081
test1a_r2_mut_min_p0.5,0.0343
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[43640734]
test1a_b_clade_min_p0.8,0.3414
test1a_r2_clade_min_p0.8,0.0406
test1a_b_mut_min_p0.8,0.3611
test1a_r2_mut_min_p0.8,0.0343
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[43640734]
test1a_b_clade_min_p0.9,0.3676
test1a_r2_clade_min_p0.9,0.0406
test1a_b_mut_min_p0.9,0.3888
test1a_r2_mut_min_p0.9,0.0343
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[43640734]
test1a_b_clade_min_p0.95,0.3892
test1a_r2_clade_min_p0.95,0.0406
test1a_b_mut_min_p0.95,0.4117
test1a_r2_mut_min_p0.95,0.0343
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[43640734]
test1b_b_min,0.2228
test2_overall_min_b,0.7068
