Variable,Value
snp1,chr22:44974195
snp2,chr22:45068872
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.8949
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,44714493
searchrange_chr22_end,45216697
freq_snp1,0.2276
freq_snp2,0.2266
freq_S,0.0596
freq_K1,0.1680
freq_K2,0.1670
freq_O,0.6054
test1a_b_clade_min_p0.5,0.4268
test1a_r2_clade_min_p0.5,0.0028
test1a_b_mut_min_p0.5,0.6336
test1a_r2_mut_min_p0.5,0.0875
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[45005050]
test1a_b_clade_min_p0.8,0.5003
test1a_r2_clade_min_p0.8,0.0028
test1a_b_mut_min_p0.8,0.7426
test1a_r2_mut_min_p0.8,0.0875
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[45005050]
test1a_b_clade_min_p0.9,0.5387
test1a_r2_clade_min_p0.9,0.0028
test1a_b_mut_min_p0.9,0.7995
test1a_r2_mut_min_p0.9,0.0875
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[45005050]
test1a_b_clade_min_p0.95,0.5704
test1a_r2_clade_min_p0.95,0.0028
test1a_b_mut_min_p0.95,0.8466
test1a_r2_mut_min_p0.95,0.0875
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[45005050]
test1b_b_min,0.2621
test2_overall_min_b,0.5258
