Variable,Value
snp1,chr22:28293110
snp2,chr22:28809399
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,6.6157
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,27979770
searchrange_chr22_end,30779931
freq_snp1,0.3250
freq_snp2,0.3310
freq_S,0.1938
freq_K1,0.1312
freq_K2,0.1372
freq_O,0.5378
test1a_b_clade_min_p0.5,0.2565
test1a_r2_clade_min_p0.5,0.2121
test1a_b_mut_min_p0.5,0.3026
test1a_r2_mut_min_p0.5,0.0195
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[28612856]
test1a_b_clade_min_p0.8,0.3007
test1a_r2_clade_min_p0.8,0.2121
test1a_b_mut_min_p0.8,0.3546
test1a_r2_mut_min_p0.8,0.0195
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[28612856]
test1a_b_clade_min_p0.9,0.3237
test1a_r2_clade_min_p0.9,0.2121
test1a_b_mut_min_p0.9,0.3819
test1a_r2_mut_min_p0.9,0.0195
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[28612856]
test1a_b_clade_min_p0.95,0.3428
test1a_r2_clade_min_p0.95,0.2121
test1a_b_mut_min_p0.95,0.4043
test1a_r2_mut_min_p0.95,0.0195
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[28612856]
test1b_b_min,0.0904
test2_overall_min_b,0.4231
