Variable,Value
snp1,chr22:19698033
snp2,chr22:20155572
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.8804
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,19140269
searchrange_chr22_end,20338940
freq_snp1,0.2376
freq_snp2,0.2296
freq_S,0.0507
freq_K1,0.1869
freq_K2,0.1789
freq_O,0.5835
test1a_b_clade_min_p0.5,0.5911
test1a_r2_clade_min_p0.5,0.0112
test1a_b_mut_min_p0.5,0.7397
test1a_r2_mut_min_p0.5,0.0284
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[20136747]
test1a_b_clade_min_p0.8,0.6928
test1a_r2_clade_min_p0.8,0.0112
test1a_b_mut_min_p0.8,0.8670
test1a_r2_mut_min_p0.8,0.0284
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[20136747]
test1a_b_clade_min_p0.9,0.7460
test1a_r2_clade_min_p0.9,0.0112
test1a_b_mut_min_p0.9,0.9335
test1a_r2_mut_min_p0.9,0.0284
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[20136747]
test1a_b_clade_min_p0.95,0.7899
test1a_r2_clade_min_p0.95,0.0112
test1a_b_mut_min_p0.95,0.9885
test1a_r2_mut_min_p0.95,0.0284
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[20136747]
test1b_b_min,0.3612
test2_overall_min_b,0.5501
