Variable,Value
snp1,chr22:40069447
snp2,chr22:40166640
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.5973
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,39411161
searchrange_chr22_end,43017877
freq_snp1,0.3231
freq_snp2,0.2913
freq_S,0.0974
freq_K1,0.2256
freq_K2,0.1938
freq_O,0.4831
test1a_b_clade_min_p0.5,0.5495
test1a_r2_clade_min_p0.5,0.0297
test1a_b_mut_min_p0.5,0.7408
test1a_r2_mut_min_p0.5,0.0084
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[39875600]
test1a_b_clade_min_p0.8,0.6441
test1a_r2_clade_min_p0.8,0.0297
test1a_b_mut_min_p0.8,0.8683
test1a_r2_mut_min_p0.8,0.0084
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[39875600]
test1a_b_clade_min_p0.9,0.6935
test1a_r2_clade_min_p0.9,0.0297
test1a_b_mut_min_p0.9,0.9349
test1a_r2_mut_min_p0.9,0.0084
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[39875600]
test1a_b_clade_min_p0.95,0.7343
test1a_r2_clade_min_p0.95,0.0297
test1a_b_mut_min_p0.95,0.9899
test1a_r2_mut_min_p0.95,0.0084
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[39875600]
test1b_b_min,0.3040
test2_overall_min_b,0.4482
