Variable,Value
snp1,chr22:36525824
snp2,chr22:37008093
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.8854
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,35873229
searchrange_chr22_end,37343687
freq_snp1,0.2237
freq_snp2,0.2296
freq_S,0.0427
freq_K1,0.1809
freq_K2,0.1869
freq_O,0.5895
test1a_b_clade_min_p0.5,0.7233
test1a_r2_clade_min_p0.5,0.0043
test1a_b_mut_min_p0.5,0.7233
test1a_r2_mut_min_p0.5,0.0043
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[36081770]
test1a_b_clade_min_p0.8,0.8477
test1a_r2_clade_min_p0.8,0.0043
test1a_b_mut_min_p0.8,0.8477
test1a_r2_mut_min_p0.8,0.0043
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[36081770]
test1a_b_clade_min_p0.9,0.9128
test1a_r2_clade_min_p0.9,0.0043
test1a_b_mut_min_p0.9,0.9128
test1a_r2_mut_min_p0.9,0.0043
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[36081770]
test1a_b_clade_min_p0.95,0.9665
test1a_r2_clade_min_p0.95,0.0043
test1a_b_mut_min_p0.95,0.9665
test1a_r2_mut_min_p0.95,0.0043
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[36081770]
test1b_b_min,0.4427
test2_overall_min_b,0.5617
