Variable,Value
snp1,chr22:17476625
snp2,chr22:21986637
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.3805
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,16873832
searchrange_chr22_end,22550951
freq_snp1,0.1193
freq_snp2,0.0825
freq_S,0.0099
freq_K1,0.1093
freq_K2,0.0726
freq_O,0.8082
test1a_b_clade_min_p0.5,0.3839
test1a_r2_clade_min_p0.5,0.0002
test1a_b_mut_min_p0.5,0.6950
test1a_r2_mut_min_p0.5,0.0009
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[18225800]
test1a_b_clade_min_p0.8,0.4499
test1a_r2_clade_min_p0.8,0.0002
test1a_b_mut_min_p0.8,0.8145
test1a_r2_mut_min_p0.8,0.0009
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[18225800]
test1a_b_clade_min_p0.9,0.4844
test1a_r2_clade_min_p0.9,0.0002
test1a_b_mut_min_p0.9,0.8770
test1a_r2_mut_min_p0.9,0.0009
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[18225800]
test1a_b_clade_min_p0.95,0.5129
test1a_r2_clade_min_p0.95,0.0002
test1a_b_mut_min_p0.95,0.9287
test1a_r2_mut_min_p0.95,0.0009
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[18225800]
test1b_b_min,0.1953
test2_overall_min_b,0.7757
