Variable,Value
snp1,chr22:27633096
snp2,chr22:27723746
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.0590
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,27405914
searchrange_chr22_end,27896998
freq_snp1,0.2038
freq_snp2,0.1928
freq_S,0.0348
freq_K1,0.1690
freq_K2,0.1581
freq_O,0.6382
test1a_b_clade_min_p0.5,0.4521
test1a_r2_clade_min_p0.5,0.0106
test1a_b_mut_min_p0.5,0.5513
test1a_r2_mut_min_p0.5,0.0177
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[27689550]
test1a_b_clade_min_p0.8,0.5299
test1a_r2_clade_min_p0.8,0.0106
test1a_b_mut_min_p0.8,0.6461
test1a_r2_mut_min_p0.8,0.0177
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[27689550]
test1a_b_clade_min_p0.9,0.5706
test1a_r2_clade_min_p0.9,0.0106
test1a_b_mut_min_p0.9,0.6957
test1a_r2_mut_min_p0.9,0.0177
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[27689550]
test1a_b_clade_min_p0.95,0.6041
test1a_r2_clade_min_p0.95,0.0106
test1a_b_mut_min_p0.95,0.7367
test1a_r2_mut_min_p0.95,0.0177
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[27689550]
test1b_b_min,0.2003
test2_overall_min_b,0.6086
