Variable,Value
snp1,chr22:25074005
snp2,chr22:25167828
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.6772
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,23963813
searchrange_chr22_end,25605933
freq_snp1,0.1024
freq_snp2,0.0875
freq_S,0.0030
freq_K1,0.0994
freq_K2,0.0845
freq_O,0.8131
test1a_b_clade_min_p0.5,0.1952
test1a_r2_clade_min_p0.5,0.0002
test1a_b_mut_min_p0.5,0.4047
test1a_r2_mut_min_p0.5,0.0044
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[24069530, 24093758]"
test1a_b_clade_min_p0.8,0.2288
test1a_r2_clade_min_p0.8,0.0002
test1a_b_mut_min_p0.8,0.4743
test1a_r2_mut_min_p0.8,0.0044
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[24069530, 24093758]"
test1a_b_clade_min_p0.9,0.2463
test1a_r2_clade_min_p0.9,0.0002
test1a_b_mut_min_p0.9,0.5107
test1a_r2_mut_min_p0.9,0.0044
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[24069530, 24093758]"
test1a_b_clade_min_p0.95,0.2608
test1a_r2_clade_min_p0.95,0.0002
test1a_b_mut_min_p0.95,0.5407
test1a_r2_mut_min_p0.95,0.0044
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[24069530, 24093758]"
test1b_b_min,0.1112
test2_overall_min_b,1.2723
