Variable,Value
snp1,chr22:44987710
snp2,chr22:45089603
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.6677
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,44717921
searchrange_chr22_end,45241930
freq_snp1,0.2475
freq_snp2,0.2435
freq_S,0.0348
freq_K1,0.2127
freq_K2,0.2087
freq_O,0.5437
test1a_b_clade_min_p0.5,0.3749
test1a_r2_clade_min_p0.5,0.0032
test1a_b_mut_min_p0.5,0.3796
test1a_r2_mut_min_p0.5,0.0021
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[45102526]
test1a_b_clade_min_p0.8,0.4394
test1a_r2_clade_min_p0.8,0.0032
test1a_b_mut_min_p0.8,0.4449
test1a_r2_mut_min_p0.8,0.0021
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[45102526]
test1a_b_clade_min_p0.9,0.4731
test1a_r2_clade_min_p0.9,0.0032
test1a_b_mut_min_p0.9,0.4790
test1a_r2_mut_min_p0.9,0.0021
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[45102526]
test1a_b_clade_min_p0.95,0.5009
test1a_r2_clade_min_p0.95,0.0032
test1a_b_mut_min_p0.95,0.5072
test1a_r2_mut_min_p0.95,0.0021
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[45102526]
test1b_b_min,0.2128
test2_overall_min_b,0.6057
