Variable,Value
snp1,chr22:28214304
snp2,chr22:28311538
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,8.3035
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,27975449
searchrange_chr22_end,30639616
freq_snp1,0.5408
freq_snp2,0.4901
freq_S,0.2028
freq_K1,0.3380
freq_K2,0.2873
freq_O,0.1720
test1a_b_clade_min_p0.5,0.2764
test1a_r2_clade_min_p0.5,0.0977
test1a_b_mut_min_p0.5,0.2764
test1a_r2_mut_min_p0.5,0.0977
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[28205945]
test1a_b_clade_min_p0.8,0.3240
test1a_r2_clade_min_p0.8,0.0977
test1a_b_mut_min_p0.8,0.3240
test1a_r2_mut_min_p0.8,0.0977
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[28205945]
test1a_b_clade_min_p0.9,0.3489
test1a_r2_clade_min_p0.9,0.0977
test1a_b_mut_min_p0.9,0.3489
test1a_r2_mut_min_p0.9,0.0977
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[28205945]
test1a_b_clade_min_p0.95,0.3694
test1a_r2_clade_min_p0.95,0.0977
test1a_b_mut_min_p0.95,0.3694
test1a_r2_mut_min_p0.95,0.0977
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[28205945]
test1b_b_min,0.1928
test2_overall_min_b,0.3497
