Variable,Value
snp1,chr22:46002779
snp2,chr22:50525338
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,6.3867
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,45671477
searchrange_chr22_end,50818416
freq_snp1,0.1978
freq_snp2,0.2217
freq_S,0.0477
freq_K1,0.1501
freq_K2,0.1740
freq_O,0.6282
test1a_b_clade_min_p0.5,0.6323
test1a_r2_clade_min_p0.5,0.0017
test1a_b_mut_min_p0.5,0.7556
test1a_r2_mut_min_p0.5,0.0622
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[49244640]
test1a_b_clade_min_p0.8,0.7411
test1a_r2_clade_min_p0.8,0.0017
test1a_b_mut_min_p0.8,0.8856
test1a_r2_mut_min_p0.8,0.0622
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[49244640]
test1a_b_clade_min_p0.9,0.7979
test1a_r2_clade_min_p0.9,0.0017
test1a_b_mut_min_p0.9,0.9535
test1a_r2_mut_min_p0.9,0.0622
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[49244640]
test1a_b_clade_min_p0.95,0.8449
test1a_r2_clade_min_p0.95,0.0017
test1a_b_mut_min_p0.95,1.0096
test1a_r2_mut_min_p0.95,0.0622
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[49244640]
test1b_b_min,0.1932
test2_overall_min_b,0.5461
