Variable,Value
snp1,chr22:42873760
snp2,chr22:42967649
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,6.8801
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,40101274
searchrange_chr22_end,43680634
freq_snp1,0.3082
freq_snp2,0.3121
freq_S,0.0388
freq_K1,0.2694
freq_K2,0.2734
freq_O,0.4185
test1a_b_clade_min_p0.5,0.2198
test1a_r2_clade_min_p0.5,0.0108
test1a_b_mut_min_p0.5,0.3786
test1a_r2_mut_min_p0.5,0.0042
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[42626228, 42605005]"
test1a_b_clade_min_p0.8,0.2576
test1a_r2_clade_min_p0.8,0.0108
test1a_b_mut_min_p0.8,0.4437
test1a_r2_mut_min_p0.8,0.0042
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[42626228, 42605005]"
test1a_b_clade_min_p0.9,0.2774
test1a_r2_clade_min_p0.9,0.0108
test1a_b_mut_min_p0.9,0.4778
test1a_r2_mut_min_p0.9,0.0042
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[42626228, 42605005]"
test1a_b_clade_min_p0.95,0.2937
test1a_r2_clade_min_p0.95,0.0108
test1a_b_mut_min_p0.95,0.5059
test1a_r2_mut_min_p0.95,0.0042
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[42626228, 42605005]"
test1b_b_min,0.0893
test2_overall_min_b,0.5304
