Variable,Value
snp1,chr22:45089603
snp2,chr22:49599649
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,8.0131
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,44772927
searchrange_chr22_end,49777423
freq_snp1,0.2435
freq_snp2,0.2256
freq_S,0.0596
freq_K1,0.1839
freq_K2,0.1660
freq_O,0.5905
test1a_b_clade_min_p0.5,0.6738
test1a_r2_clade_min_p0.5,0.0016
test1a_b_mut_min_p0.5,0.7968
test1a_r2_mut_min_p0.5,0.0009
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[47887077]
test1a_b_clade_min_p0.8,0.7897
test1a_r2_clade_min_p0.8,0.0016
test1a_b_mut_min_p0.8,0.9338
test1a_r2_mut_min_p0.8,0.0009
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[47887077]
test1a_b_clade_min_p0.9,0.8503
test1a_r2_clade_min_p0.9,0.0016
test1a_b_mut_min_p0.9,1.0055
test1a_r2_mut_min_p0.9,0.0009
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[47887077]
test1a_b_clade_min_p0.95,0.9004
test1a_r2_clade_min_p0.95,0.0016
test1a_b_mut_min_p0.95,1.0647
test1a_r2_mut_min_p0.95,0.0009
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[47887077]
test1b_b_min,0.4300
test2_overall_min_b,0.5302
