Variable,Value
snp1,chr22:19501626
snp2,chr22:19610717
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.2754
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,18834114
searchrange_chr22_end,19876045
freq_snp1,0.3280
freq_snp2,0.3250
freq_S,0.1014
freq_K1,0.2266
freq_K2,0.2237
freq_O,0.4483
test1a_b_clade_min_p0.5,0.4267
test1a_r2_clade_min_p0.5,0.2712
test1a_b_mut_min_p0.5,0.5976
test1a_r2_mut_min_p0.5,0.1331
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[19594090]
test1a_b_clade_min_p0.8,0.5002
test1a_r2_clade_min_p0.8,0.2712
test1a_b_mut_min_p0.8,0.7004
test1a_r2_mut_min_p0.8,0.1331
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[19594090]
test1a_b_clade_min_p0.9,0.5385
test1a_r2_clade_min_p0.9,0.2712
test1a_b_mut_min_p0.9,0.7542
test1a_r2_mut_min_p0.9,0.1331
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[19594090]
test1a_b_clade_min_p0.95,0.5702
test1a_r2_clade_min_p0.95,0.2712
test1a_b_mut_min_p0.95,0.7986
test1a_r2_mut_min_p0.95,0.1331
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[19594090]
test1b_b_min,0.2080
test2_overall_min_b,0.4442
