Variable,Value
snp1,chr22:19750526
snp2,chr22:19850727
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.0906
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,19569203
searchrange_chr22_end,20269556
freq_snp1,0.2097
freq_snp2,0.1978
freq_S,0.0527
freq_K1,0.1571
freq_K2,0.1451
freq_O,0.6451
test1a_b_clade_min_p0.5,0.2851
test1a_r2_clade_min_p0.5,0.0001
test1a_b_mut_min_p0.5,0.4111
test1a_r2_mut_min_p0.5,0.0031
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[19760347]
test1a_b_clade_min_p0.8,0.3342
test1a_r2_clade_min_p0.8,0.0001
test1a_b_mut_min_p0.8,0.4818
test1a_r2_mut_min_p0.8,0.0031
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[19760347]
test1a_b_clade_min_p0.9,0.3598
test1a_r2_clade_min_p0.9,0.0001
test1a_b_mut_min_p0.9,0.5188
test1a_r2_mut_min_p0.9,0.0031
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[19760347]
test1a_b_clade_min_p0.95,0.3810
test1a_r2_clade_min_p0.95,0.0001
test1a_b_mut_min_p0.95,0.5493
test1a_r2_mut_min_p0.95,0.0031
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[19760347]
test1b_b_min,0.1282
test2_overall_min_b,0.4807
