Variable,Value
snp1,chr22:27941512
snp2,chr22:28460024
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.2504
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,27771800
searchrange_chr22_end,30666467
freq_snp1,0.3360
freq_snp2,0.3390
freq_S,0.1183
freq_K1,0.2177
freq_K2,0.2207
freq_O,0.4433
test1a_b_clade_min_p0.5,0.7853
test1a_r2_clade_min_p0.5,0.0192
test1a_b_mut_min_p0.5,0.9711
test1a_r2_mut_min_p0.5,0.0020
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[28088353]
test1a_b_clade_min_p0.8,0.9204
test1a_r2_clade_min_p0.8,0.0192
test1a_b_mut_min_p0.8,1.1382
test1a_r2_mut_min_p0.8,0.0020
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[28088353]
test1a_b_clade_min_p0.9,0.9911
test1a_r2_clade_min_p0.9,0.0192
test1a_b_mut_min_p0.9,1.2255
test1a_r2_mut_min_p0.9,0.0020
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[28088353]
test1a_b_clade_min_p0.95,1.0494
test1a_r2_clade_min_p0.95,0.0192
test1a_b_mut_min_p0.95,1.2976
test1a_r2_mut_min_p0.95,0.0020
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[28088353]
test1b_b_min,0.0576
test2_overall_min_b,0.4552
