Variable,Value
snp1,chr22:44492271
snp2,chr22:44974195
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,8.7365
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,44035554
searchrange_chr22_end,45165316
freq_snp1,0.2276
freq_snp2,0.2276
freq_S,0.0497
freq_K1,0.1779
freq_K2,0.1779
freq_O,0.5944
test1a_b_clade_min_p0.5,0.6977
test1a_r2_clade_min_p0.5,0.0059
test1a_b_mut_min_p0.5,0.8061
test1a_r2_mut_min_p0.5,0.0044
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[44579818]
test1a_b_clade_min_p0.8,0.8178
test1a_r2_clade_min_p0.8,0.0059
test1a_b_mut_min_p0.8,0.9447
test1a_r2_mut_min_p0.8,0.0044
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[44579818]
test1a_b_clade_min_p0.9,0.8805
test1a_r2_clade_min_p0.9,0.0059
test1a_b_mut_min_p0.9,1.0172
test1a_r2_mut_min_p0.9,0.0044
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[44579818]
test1a_b_clade_min_p0.95,0.9323
test1a_r2_clade_min_p0.95,0.0059
test1a_b_mut_min_p0.95,1.0771
test1a_r2_mut_min_p0.95,0.0044
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[44579818]
test1b_b_min,0.5484
test2_overall_min_b,0.5628
