Variable,Value
snp1,chr22:33705561
snp2,chr22:33802134
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,8.7735
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,33138551
searchrange_chr22_end,34355112
freq_snp1,0.0795
freq_snp2,0.0855
freq_S,0.0030
freq_K1,0.0765
freq_K2,0.0825
freq_O,0.8380
test1a_b_clade_min_p0.5,0.1961
test1a_r2_clade_min_p0.5,0.0103
test1a_b_mut_min_p0.5,0.1961
test1a_r2_mut_min_p0.5,0.0103
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[33819155, 33780855]"
test1a_b_clade_min_p0.8,0.2298
test1a_r2_clade_min_p0.8,0.0103
test1a_b_mut_min_p0.8,0.2298
test1a_r2_mut_min_p0.8,0.0103
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[33819155, 33780855]"
test1a_b_clade_min_p0.9,0.2474
test1a_r2_clade_min_p0.9,0.0103
test1a_b_mut_min_p0.9,0.2474
test1a_r2_mut_min_p0.9,0.0103
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[33819155, 33780855]"
test1a_b_clade_min_p0.95,0.2620
test1a_r2_clade_min_p0.95,0.0103
test1a_b_mut_min_p0.95,0.2620
test1a_r2_mut_min_p0.95,0.0103
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[33819155, 33780855]"
test1b_b_min,0.1556
test2_overall_min_b,1.2570
