Variable,Value
snp1,chr22:45209825
snp2,chr22:45302168
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,6.7097
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,45036163
searchrange_chr22_end,45656593
freq_snp1,0.2386
freq_snp2,0.2306
freq_S,0.0706
freq_K1,0.1680
freq_K2,0.1600
freq_O,0.6014
test1a_b_clade_min_p0.5,0.3674
test1a_r2_clade_min_p0.5,0.0001
test1a_b_mut_min_p0.5,0.6069
test1a_r2_mut_min_p0.5,0.0018
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[45259227]
test1a_b_clade_min_p0.8,0.4306
test1a_r2_clade_min_p0.8,0.0001
test1a_b_mut_min_p0.8,0.7113
test1a_r2_mut_min_p0.8,0.0018
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[45259227]
test1a_b_clade_min_p0.9,0.4636
test1a_r2_clade_min_p0.9,0.0001
test1a_b_mut_min_p0.9,0.7659
test1a_r2_mut_min_p0.9,0.0018
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[45259227]
test1a_b_clade_min_p0.95,0.4909
test1a_r2_clade_min_p0.95,0.0001
test1a_b_mut_min_p0.95,0.8109
test1a_r2_mut_min_p0.95,0.0018
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[45259227]
test1b_b_min,0.1365
test2_overall_min_b,0.4814
