Variable,Value
snp1,chr22:25654067
snp2,chr22:30239439
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.7958
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,25287162
searchrange_chr22_end,32326095
freq_snp1,0.5209
freq_snp2,0.4553
freq_S,0.2366
freq_K1,0.2843
freq_K2,0.2187
freq_O,0.2604
test1a_b_clade_min_p0.5,1.2486
test1a_r2_clade_min_p0.5,0.0042
test1a_b_mut_min_p0.5,1.3264
test1a_r2_mut_min_p0.5,0.0005
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[27592530]
test1a_b_clade_min_p0.8,1.4634
test1a_r2_clade_min_p0.8,0.0042
test1a_b_mut_min_p0.8,1.5546
test1a_r2_mut_min_p0.8,0.0005
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[27592530]
test1a_b_clade_min_p0.9,1.5757
test1a_r2_clade_min_p0.9,0.0042
test1a_b_mut_min_p0.9,1.6738
test1a_r2_mut_min_p0.9,0.0005
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[27592530]
test1a_b_clade_min_p0.95,1.6684
test1a_r2_clade_min_p0.95,0.0042
test1a_b_mut_min_p0.95,1.7724
test1a_r2_mut_min_p0.95,0.0030
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[27592530]
test1b_b_min,0.7413
test2_overall_min_b,0.3688
