Variable,Value
snp1,chr22:49638190
snp2,chr22:50094604
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,8.7580
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,49395695
searchrange_chr22_end,50818416
freq_snp1,0.0656
freq_snp2,0.1034
freq_S,0.0070
freq_K1,0.0586
freq_K2,0.0964
freq_O,0.8380
test1a_b_clade_min_p0.5,0.2577
test1a_r2_clade_min_p0.5,0.0155
test1a_b_mut_min_p0.5,0.3048
test1a_r2_mut_min_p0.5,0.0206
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[50508701, 50529478, 50577431]"
test1a_b_clade_min_p0.8,0.3021
test1a_r2_clade_min_p0.8,0.0155
test1a_b_mut_min_p0.8,0.3572
test1a_r2_mut_min_p0.8,0.0206
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[50508701, 50529478, 50577431]"
test1a_b_clade_min_p0.9,0.3252
test1a_r2_clade_min_p0.9,0.0155
test1a_b_mut_min_p0.9,0.3846
test1a_r2_mut_min_p0.9,0.0206
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[50508701, 50529478, 50577431]"
test1a_b_clade_min_p0.95,0.3444
test1a_r2_clade_min_p0.95,0.0155
test1a_b_mut_min_p0.95,0.4072
test1a_r2_mut_min_p0.95,0.0206
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[50508701, 50529478, 50577431]"
test1b_b_min,0.2037
test2_overall_min_b,0.9052
