Variable,Value
snp1,chr22:20294508
snp2,chr22:24795961
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,9.7114
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,20003650
searchrange_chr22_end,25379312
freq_snp1,0.0934
freq_snp2,0.1024
freq_S,0.0119
freq_K1,0.0815
freq_K2,0.0905
freq_O,0.8161
test1a_b_clade_min_p0.5,0.4024
test1a_r2_clade_min_p0.5,0.0085
test1a_b_mut_min_p0.5,0.4024
test1a_r2_mut_min_p0.5,0.0085
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[22473165]
test1a_b_clade_min_p0.8,0.4716
test1a_r2_clade_min_p0.8,0.0085
test1a_b_mut_min_p0.8,0.4716
test1a_r2_mut_min_p0.8,0.0085
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[22473165]
test1a_b_clade_min_p0.9,0.5078
test1a_r2_clade_min_p0.9,0.0085
test1a_b_mut_min_p0.9,0.5078
test1a_r2_mut_min_p0.9,0.0085
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[22473165]
test1a_b_clade_min_p0.95,0.5377
test1a_r2_clade_min_p0.95,0.0085
test1a_b_mut_min_p0.95,0.5377
test1a_r2_mut_min_p0.95,0.0085
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[22473165]
test1b_b_min,0.3965
test2_overall_min_b,0.7481
