Variable,Value
snp1,chr22:42913211
snp2,chr22:47418608
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,9.5306
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,40103266
searchrange_chr22_end,47682461
freq_snp1,0.1412
freq_snp2,0.1193
freq_S,0.0179
freq_K1,0.1233
freq_K2,0.1014
freq_O,0.7575
test1a_b_clade_min_p0.5,0.4820
test1a_r2_clade_min_p0.5,0.0008
test1a_b_mut_min_p0.5,0.5309
test1a_r2_mut_min_p0.5,0.0006
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[41298018, 40667835]"
test1a_b_clade_min_p0.8,0.5649
test1a_r2_clade_min_p0.8,0.0008
test1a_b_mut_min_p0.8,0.6222
test1a_r2_mut_min_p0.8,0.0006
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[41298018, 40667835]"
test1a_b_clade_min_p0.9,0.6083
test1a_r2_clade_min_p0.9,0.0008
test1a_b_mut_min_p0.9,0.6700
test1a_r2_mut_min_p0.9,0.0006
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[41298018, 40667835]"
test1a_b_clade_min_p0.95,0.6441
test1a_r2_clade_min_p0.95,0.0008
test1a_b_mut_min_p0.95,0.7094
test1a_r2_mut_min_p0.95,0.0006
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[41298018, 40667835]"
test1b_b_min,0.4571
test2_overall_min_b,0.7077
