Variable,Value
snp1,chr22:38904190
snp2,chr22:39354341
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,6.7351
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,37976483
searchrange_chr22_end,39905489
freq_snp1,0.2992
freq_snp2,0.3052
freq_S,0.0885
freq_K1,0.2107
freq_K2,0.2167
freq_O,0.4841
test1a_b_clade_min_p0.5,0.5319
test1a_r2_clade_min_p0.5,0.0190
test1a_b_mut_min_p0.5,0.6956
test1a_r2_mut_min_p0.5,0.0152
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[39348605]
test1a_b_clade_min_p0.8,0.6234
test1a_r2_clade_min_p0.8,0.0190
test1a_b_mut_min_p0.8,0.8153
test1a_r2_mut_min_p0.8,0.0152
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[39348605]
test1a_b_clade_min_p0.9,0.6712
test1a_r2_clade_min_p0.9,0.0190
test1a_b_mut_min_p0.9,0.8778
test1a_r2_mut_min_p0.9,0.0152
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[39348605]
test1a_b_clade_min_p0.95,0.7107
test1a_r2_clade_min_p0.95,0.0190
test1a_b_mut_min_p0.95,0.9295
test1a_r2_mut_min_p0.95,0.0152
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[39348605]
test1b_b_min,0.2004
test2_overall_min_b,0.4559
