Variable,Value
snp1,chr22:49663961
snp2,chr22:50143529
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.0027
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,49481081
searchrange_chr22_end,50818416
freq_snp1,0.2982
freq_snp2,0.3211
freq_S,0.0924
freq_K1,0.2058
freq_K2,0.2286
freq_O,0.4732
test1a_b_clade_min_p0.5,0.7068
test1a_r2_clade_min_p0.5,0.0886
test1a_b_mut_min_p0.5,0.9502
test1a_r2_mut_min_p0.5,0.0490
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[49696236]
test1a_b_clade_min_p0.8,0.8284
test1a_r2_clade_min_p0.8,0.0886
test1a_b_mut_min_p0.8,1.1137
test1a_r2_mut_min_p0.8,0.0490
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[49696236]
test1a_b_clade_min_p0.9,0.8920
test1a_r2_clade_min_p0.9,0.0886
test1a_b_mut_min_p0.9,1.1991
test1a_r2_mut_min_p0.9,0.0490
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[49696236]
test1a_b_clade_min_p0.95,0.9445
test1a_r2_clade_min_p0.95,0.0886
test1a_b_mut_min_p0.95,1.2697
test1a_r2_mut_min_p0.95,0.0490
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[49696236]
test1b_b_min,0.3050
test2_overall_min_b,0.4917
