Variable,Value
snp1,chr22:42268015
snp2,chr22:46776311
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,8.0191
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,39938978
searchrange_chr22_end,47119742
freq_snp1,0.0875
freq_snp2,0.1441
freq_S,0.0089
freq_K1,0.0785
freq_K2,0.1352
freq_O,0.7773
test1a_b_clade_min_p0.5,0.3570
test1a_r2_clade_min_p0.5,0.0003
test1a_b_mut_min_p0.5,0.3570
test1a_r2_mut_min_p0.5,0.0003
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[42353024, 45509536, 45735139, 42531047, 42044622, 41382866, 42315122, 41622170, 43530367]"
test1a_b_clade_min_p0.8,0.4184
test1a_r2_clade_min_p0.8,0.0003
test1a_b_mut_min_p0.8,0.4184
test1a_r2_mut_min_p0.8,0.0003
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[42353024, 45509536, 45735139, 42531047, 42044622, 41382866, 42315122, 41622170, 43530367]"
test1a_b_clade_min_p0.9,0.4505
test1a_r2_clade_min_p0.9,0.0003
test1a_b_mut_min_p0.9,0.4505
test1a_r2_mut_min_p0.9,0.0003
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[42353024, 45509536, 45735139, 42531047, 42044622, 41382866, 42315122, 41622170, 43530367]"
test1a_b_clade_min_p0.95,0.4770
test1a_r2_clade_min_p0.95,0.0003
test1a_b_mut_min_p0.95,0.4770
test1a_r2_mut_min_p0.95,0.0003
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[42353024, 45509536, 45735139, 42531047, 42044622, 41382866, 42315122, 41622170, 43530367]"
test1b_b_min,0.2282
test2_overall_min_b,0.8836
