Variable,Value
snp1,chr22:50178317
snp2,chr22:50634708
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.4122
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,49839180
searchrange_chr22_end,50818416
freq_snp1,0.2485
freq_snp2,0.1909
freq_S,0.0417
freq_K1,0.2068
freq_K2,0.1491
freq_O,0.6024
test1a_b_clade_min_p0.5,0.4963
test1a_r2_clade_min_p0.5,0.0021
test1a_b_mut_min_p0.5,0.5410
test1a_r2_mut_min_p0.5,0.0018
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[50583828]
test1a_b_clade_min_p0.8,0.5817
test1a_r2_clade_min_p0.8,0.0021
test1a_b_mut_min_p0.8,0.6341
test1a_r2_mut_min_p0.8,0.0018
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[50583828]
test1a_b_clade_min_p0.9,0.6264
test1a_r2_clade_min_p0.9,0.0021
test1a_b_mut_min_p0.9,0.6828
test1a_r2_mut_min_p0.9,0.0018
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[50583828]
test1a_b_clade_min_p0.95,0.6632
test1a_r2_clade_min_p0.95,0.0021
test1a_b_mut_min_p0.95,0.7230
test1a_r2_mut_min_p0.95,0.0018
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[50583828]
test1b_b_min,0.2557
test2_overall_min_b,0.5916
