Variable,Value
snp1,chr22:32937344
snp2,chr22:37502938
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,9.6155
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,32556573
searchrange_chr22_end,37749227
freq_snp1,0.2137
freq_snp2,0.2197
freq_S,0.0517
freq_K1,0.1620
freq_K2,0.1680
freq_O,0.6183
test1a_b_clade_min_p0.5,0.5384
test1a_r2_clade_min_p0.5,0.0003
test1a_b_mut_min_p0.5,0.7261
test1a_r2_mut_min_p0.5,0.0008
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[36051058]
test1a_b_clade_min_p0.8,0.6310
test1a_r2_clade_min_p0.8,0.0003
test1a_b_mut_min_p0.8,0.8511
test1a_r2_mut_min_p0.8,0.0008
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[36051058]
test1a_b_clade_min_p0.9,0.6794
test1a_r2_clade_min_p0.9,0.0003
test1a_b_mut_min_p0.9,0.9164
test1a_r2_mut_min_p0.9,0.0008
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[36051058]
test1a_b_clade_min_p0.95,0.7194
test1a_r2_clade_min_p0.95,0.0003
test1a_b_mut_min_p0.95,0.9703
test1a_r2_mut_min_p0.95,0.0008
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[36051058]
test1b_b_min,0.5199
test2_overall_min_b,0.5475
