Variable,Value
snp1,chr22:39383080
snp2,chr22:39488171
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.9474
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,38710095
searchrange_chr22_end,40095359
freq_snp1,0.3320
freq_snp2,0.3191
freq_S,0.1571
freq_K1,0.1750
freq_K2,0.1620
freq_O,0.5060
test1a_b_clade_min_p0.5,0.5290
test1a_r2_clade_min_p0.5,0.1379
test1a_b_mut_min_p0.5,0.8216
test1a_r2_mut_min_p0.5,0.0206
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[39429712]
test1a_b_clade_min_p0.8,0.6200
test1a_r2_clade_min_p0.8,0.1379
test1a_b_mut_min_p0.8,0.9629
test1a_r2_mut_min_p0.8,0.0206
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[39429712]
test1a_b_clade_min_p0.9,0.6676
test1a_r2_clade_min_p0.9,0.1379
test1a_b_mut_min_p0.9,1.0368
test1a_r2_mut_min_p0.9,0.0206
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[39429712]
test1a_b_clade_min_p0.95,0.7069
test1a_r2_clade_min_p0.95,0.1379
test1a_b_mut_min_p0.95,1.0978
test1a_r2_mut_min_p0.95,0.0206
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[39429712]
test1b_b_min,0.1142
test2_overall_min_b,0.3989
