Variable,Value
snp1,chr22:39518719
snp2,chr22:39624081
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.1028
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,38861400
searchrange_chr22_end,40340984
freq_snp1,0.2087
freq_snp2,0.2356
freq_S,0.0368
freq_K1,0.1720
freq_K2,0.1988
freq_O,0.5924
test1a_b_clade_min_p0.5,0.3044
test1a_r2_clade_min_p0.5,0.0235
test1a_b_mut_min_p0.5,0.3247
test1a_r2_mut_min_p0.5,0.0217
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[39644935]
test1a_b_clade_min_p0.8,0.3568
test1a_r2_clade_min_p0.8,0.0235
test1a_b_mut_min_p0.8,0.3805
test1a_r2_mut_min_p0.8,0.0217
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[39644935]
test1a_b_clade_min_p0.9,0.3842
test1a_r2_clade_min_p0.9,0.0235
test1a_b_mut_min_p0.9,0.4097
test1a_r2_mut_min_p0.9,0.0217
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[39644935]
test1a_b_clade_min_p0.95,0.4068
test1a_r2_clade_min_p0.95,0.0235
test1a_b_mut_min_p0.95,0.4338
test1a_r2_mut_min_p0.95,0.0217
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[39644935]
test1b_b_min,0.1376
test2_overall_min_b,0.5793
