Variable,Value
snp1,chr22:25365702
snp2,chr22:25826935
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,6.0062
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,24604801
searchrange_chr22_end,26327952
freq_snp1,0.3270
freq_snp2,0.3091
freq_S,0.0895
freq_K1,0.2376
freq_K2,0.2197
freq_O,0.4533
test1a_b_clade_min_p0.5,0.7256
test1a_r2_clade_min_p0.5,0.0816
test1a_b_mut_min_p0.5,0.8290
test1a_r2_mut_min_p0.5,0.0622
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[25797213]
test1a_b_clade_min_p0.8,0.8504
test1a_r2_clade_min_p0.8,0.0816
test1a_b_mut_min_p0.8,0.9716
test1a_r2_mut_min_p0.8,0.0622
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[25797213]
test1a_b_clade_min_p0.9,0.9157
test1a_r2_clade_min_p0.9,0.0816
test1a_b_mut_min_p0.9,1.0461
test1a_r2_mut_min_p0.9,0.0622
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[25797213]
test1a_b_clade_min_p0.95,0.9695
test1a_r2_clade_min_p0.95,0.0816
test1a_b_mut_min_p0.95,1.1077
test1a_r2_mut_min_p0.95,0.0622
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[25797213]
test1b_b_min,0.1653
test2_overall_min_b,0.4687
