Variable,Value
snp1,chr22:33139352
snp2,chr22:37724083
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.3548
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,32829099
searchrange_chr22_end,38451804
freq_snp1,0.3091
freq_snp2,0.3231
freq_S,0.0924
freq_K1,0.2167
freq_K2,0.2306
freq_O,0.4602
test1a_b_clade_min_p0.5,0.9454
test1a_r2_clade_min_p0.5,0.0015
test1a_b_mut_min_p0.5,1.2217
test1a_r2_mut_min_p0.5,0.0009
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[34992993]
test1a_b_clade_min_p0.8,1.1081
test1a_r2_clade_min_p0.8,0.0015
test1a_b_mut_min_p0.8,1.4319
test1a_r2_mut_min_p0.8,0.0009
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[34992993]
test1a_b_clade_min_p0.9,1.1931
test1a_r2_clade_min_p0.9,0.0015
test1a_b_mut_min_p0.9,1.5418
test1a_r2_mut_min_p0.9,0.0009
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[34992993]
test1a_b_clade_min_p0.95,1.2633
test1a_r2_clade_min_p0.95,0.0015
test1a_b_mut_min_p0.95,1.6325
test1a_r2_mut_min_p0.95,0.0009
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[34992993]
test1b_b_min,0.4760
test2_overall_min_b,0.4643
