Variable,Value
snp1,chr22:25743245
snp2,chr22:26198860
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.4799
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,25415636
searchrange_chr22_end,26456709
freq_snp1,0.0835
freq_snp2,0.0795
freq_S,0.0060
freq_K1,0.0775
freq_K2,0.0736
freq_O,0.8429
test1a_b_clade_min_p0.5,0.2882
test1a_r2_clade_min_p0.5,0.0002
test1a_b_mut_min_p0.5,0.2882
test1a_r2_mut_min_p0.5,0.0002
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[25744466, 26293242]"
test1a_b_clade_min_p0.8,0.3378
test1a_r2_clade_min_p0.8,0.0002
test1a_b_mut_min_p0.8,0.3378
test1a_r2_mut_min_p0.8,0.0002
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[25744466, 26293242]"
test1a_b_clade_min_p0.9,0.3637
test1a_r2_clade_min_p0.9,0.0002
test1a_b_mut_min_p0.9,0.3637
test1a_r2_mut_min_p0.9,0.0002
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[25744466, 26293242]"
test1a_b_clade_min_p0.95,0.3851
test1a_r2_clade_min_p0.95,0.0002
test1a_b_mut_min_p0.95,0.3851
test1a_r2_mut_min_p0.95,0.0002
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[25744466, 26293242]"
test1b_b_min,0.1525
test2_overall_min_b,0.9424
