Variable,Value
snp1,chr22:47072545
snp2,chr22:47529518
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.3791
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,46602188
searchrange_chr22_end,47841472
freq_snp1,0.2167
freq_snp2,0.2356
freq_S,0.0586
freq_K1,0.1581
freq_K2,0.1769
freq_O,0.6064
test1a_b_clade_min_p0.5,0.6345
test1a_r2_clade_min_p0.5,0.0327
test1a_b_mut_min_p0.5,0.7933
test1a_r2_mut_min_p0.5,0.0061
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[47108146]
test1a_b_clade_min_p0.8,0.7436
test1a_r2_clade_min_p0.8,0.0327
test1a_b_mut_min_p0.8,0.9298
test1a_r2_mut_min_p0.8,0.0061
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[47108146]
test1a_b_clade_min_p0.9,0.8007
test1a_r2_clade_min_p0.9,0.0327
test1a_b_mut_min_p0.9,1.0012
test1a_r2_mut_min_p0.9,0.0061
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[47108146]
test1a_b_clade_min_p0.95,0.8478
test1a_r2_clade_min_p0.95,0.0327
test1a_b_mut_min_p0.95,1.0601
test1a_r2_mut_min_p0.95,0.0061
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[47108146]
test1b_b_min,0.3226
test2_overall_min_b,0.5284
