Variable,Value
snp1,chr22:33622918
snp2,chr22:38139320
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,6.8467
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,32993200
searchrange_chr22_end,39308147
freq_snp1,0.3350
freq_snp2,0.3221
freq_S,0.1183
freq_K1,0.2167
freq_K2,0.2038
freq_O,0.4612
test1a_b_clade_min_p0.5,0.9099
test1a_r2_clade_min_p0.5,0.0009
test1a_b_mut_min_p0.5,1.1704
test1a_r2_mut_min_p0.5,0.0029
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[36786509, 36818790]"
test1a_b_clade_min_p0.8,1.0664
test1a_r2_clade_min_p0.8,0.0009
test1a_b_mut_min_p0.8,1.3718
test1a_r2_mut_min_p0.8,0.0029
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[36786509, 36818790]"
test1a_b_clade_min_p0.9,1.1482
test1a_r2_clade_min_p0.9,0.0009
test1a_b_mut_min_p0.9,1.4770
test1a_r2_mut_min_p0.9,0.0029
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[36786509, 36818790]"
test1a_b_clade_min_p0.95,1.2158
test1a_r2_clade_min_p0.95,0.0009
test1a_b_mut_min_p0.95,1.5639
test1a_r2_mut_min_p0.95,0.0029
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[36786509, 36818790]"
test1b_b_min,0.3636
test2_overall_min_b,0.4478
