Variable,Value
snp1,chr22:19801990
snp2,chr22:20258940
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,6.4452
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,19595244
searchrange_chr22_end,20465765
freq_snp1,0.4771
freq_snp2,0.4980
freq_S,0.2376
freq_K1,0.2396
freq_K2,0.2604
freq_O,0.2624
test1a_b_clade_min_p0.5,1.0944
test1a_r2_clade_min_p0.5,0.0008
test1a_b_mut_min_p0.5,1.2945
test1a_r2_mut_min_p0.5,0.0026
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[20069922, 20079748, 20084789, 20081702, 20062713, 20070618, 20065867]"
test1a_b_clade_min_p0.8,1.2826
test1a_r2_clade_min_p0.8,0.0008
test1a_b_mut_min_p0.8,1.5172
test1a_r2_mut_min_p0.8,0.0026
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[20069922, 20079748, 20084789, 20081702, 20062713, 20070618, 20065867]"
test1a_b_clade_min_p0.9,1.3811
test1a_r2_clade_min_p0.9,0.0008
test1a_b_mut_min_p0.9,1.6336
test1a_r2_mut_min_p0.9,0.0026
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[20069922, 20079748, 20084789, 20081702, 20062713, 20070618, 20065867]"
test1a_b_clade_min_p0.95,1.4623
test1a_r2_clade_min_p0.95,0.0008
test1a_b_mut_min_p0.95,1.7298
test1a_r2_mut_min_p0.95,0.0026
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[20069922, 20079748, 20084789, 20081702, 20062713, 20070618, 20065867]"
test1b_b_min,0.3476
test2_overall_min_b,0.3671
