Variable,Value
snp1,chr22:39243424
snp2,chr22:43747663
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,8.2782
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,37978250
searchrange_chr22_end,44418689
freq_snp1,0.3320
freq_snp2,0.3330
freq_S,0.1252
freq_K1,0.2068
freq_K2,0.2078
freq_O,0.4602
test1a_b_clade_min_p0.5,0.7937
test1a_r2_clade_min_p0.5,0.0217
test1a_b_mut_min_p0.5,0.7962
test1a_r2_mut_min_p0.5,0.0190
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[39224412]
test1a_b_clade_min_p0.8,0.9302
test1a_r2_clade_min_p0.8,0.0217
test1a_b_mut_min_p0.8,0.9332
test1a_r2_mut_min_p0.8,0.0190
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[39224412]
test1a_b_clade_min_p0.9,1.0016
test1a_r2_clade_min_p0.9,0.0217
test1a_b_mut_min_p0.9,1.0048
test1a_r2_mut_min_p0.9,0.0190
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[39224412]
test1a_b_clade_min_p0.95,1.0606
test1a_r2_clade_min_p0.95,0.0217
test1a_b_mut_min_p0.95,1.0640
test1a_r2_mut_min_p0.95,0.0190
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[39224412]
test1b_b_min,0.5495
test2_overall_min_b,0.4471
