Variable,Value
snp1,chr22:17637125
snp2,chr22:18099119
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,6.4717
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,17346619
searchrange_chr22_end,18541409
freq_snp1,0.2266
freq_snp2,0.2157
freq_S,0.0467
freq_K1,0.1799
freq_K2,0.1690
freq_O,0.6044
test1a_b_clade_min_p0.5,0.6463
test1a_r2_clade_min_p0.5,0.0048
test1a_b_mut_min_p0.5,0.7746
test1a_r2_mut_min_p0.5,0.0046
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[17440739, 18035492, 17990742, 17753278, 17825438, 17645695]"
test1a_b_clade_min_p0.8,0.7575
test1a_r2_clade_min_p0.8,0.0048
test1a_b_mut_min_p0.8,0.9079
test1a_r2_mut_min_p0.8,0.0046
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[17440739, 18035492, 17990742, 17753278, 17825438, 17645695]"
test1a_b_clade_min_p0.9,0.8156
test1a_r2_clade_min_p0.9,0.0048
test1a_b_mut_min_p0.9,0.9776
test1a_r2_mut_min_p0.9,0.0046
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[17440739, 18035492, 17990742, 17753278, 17825438, 17645695]"
test1a_b_clade_min_p0.95,0.8636
test1a_r2_clade_min_p0.95,0.0048
test1a_b_mut_min_p0.95,1.0351
test1a_r2_mut_min_p0.95,0.0046
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[17440739, 18035492, 17990742, 17753278, 17825438, 17645695]"
test1b_b_min,0.2088
test2_overall_min_b,0.5600
