Variable,Value
snp1,chr22:39509249
snp2,chr22:40016615
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,5.8012
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,38860764
searchrange_chr22_end,42688803
freq_snp1,0.3171
freq_snp2,0.3181
freq_S,0.1054
freq_K1,0.2117
freq_K2,0.2127
freq_O,0.4702
test1a_b_clade_min_p0.5,0.8954
test1a_r2_clade_min_p0.5,0.0024
test1a_b_mut_min_p0.5,1.0552
test1a_r2_mut_min_p0.5,0.0013
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[39808875]
test1a_b_clade_min_p0.8,1.0494
test1a_r2_clade_min_p0.8,0.0024
test1a_b_mut_min_p0.8,1.2368
test1a_r2_mut_min_p0.8,0.0013
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[39808875]
test1a_b_clade_min_p0.9,1.1300
test1a_r2_clade_min_p0.9,0.0024
test1a_b_mut_min_p0.9,1.3317
test1a_r2_mut_min_p0.9,0.0013
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[39808875]
test1a_b_clade_min_p0.95,1.1965
test1a_r2_clade_min_p0.95,0.0024
test1a_b_mut_min_p0.95,1.4101
test1a_r2_mut_min_p0.95,0.0013
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[39808875]
test1b_b_min,0.1665
test2_overall_min_b,0.4645
