Variable,Value
snp1,chr22:45639274
snp2,chr22:46145764
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.3471
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,45266902
searchrange_chr22_end,46623749
freq_snp1,0.3072
freq_snp2,0.2853
freq_S,0.0805
freq_K1,0.2266
freq_K2,0.2048
freq_O,0.4881
test1a_b_clade_min_p0.5,0.7644
test1a_r2_clade_min_p0.5,0.0028
test1a_b_mut_min_p0.5,0.9083
test1a_r2_mut_min_p0.5,0.0015
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[45603384]
test1a_b_clade_min_p0.8,0.8959
test1a_r2_clade_min_p0.8,0.0028
test1a_b_mut_min_p0.8,1.0646
test1a_r2_mut_min_p0.8,0.0015
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[45603384]
test1a_b_clade_min_p0.9,0.9646
test1a_r2_clade_min_p0.9,0.0028
test1a_b_mut_min_p0.9,1.1463
test1a_r2_mut_min_p0.9,0.0015
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[45603384]
test1a_b_clade_min_p0.95,1.0214
test1a_r2_clade_min_p0.95,0.0028
test1a_b_mut_min_p0.95,1.2137
test1a_r2_mut_min_p0.95,0.0015
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[45603384]
test1b_b_min,0.3837
test2_overall_min_b,0.4760
