Variable,Value
snp1,chr22:48032909
snp2,chr22:48125232
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,8.7923
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,47654891
searchrange_chr22_end,48483806
freq_snp1,0.0924
freq_snp2,0.0805
freq_S,0.0050
freq_K1,0.0875
freq_K2,0.0755
freq_O,0.8320
test1a_b_clade_min_p0.5,0.1635
test1a_r2_clade_min_p0.5,0.0005
test1a_b_mut_min_p0.5,0.1829
test1a_r2_mut_min_p0.5,0.0004
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[47924896, 48027868, 48049006, 48054364]"
test1a_b_clade_min_p0.8,0.1916
test1a_r2_clade_min_p0.8,0.0005
test1a_b_mut_min_p0.8,0.2144
test1a_r2_mut_min_p0.8,0.0004
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[47924896, 48027868, 48049006, 48054364]"
test1a_b_clade_min_p0.9,0.2064
test1a_r2_clade_min_p0.9,0.0005
test1a_b_mut_min_p0.9,0.2308
test1a_r2_mut_min_p0.9,0.0004
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[47924896, 48027868, 48049006, 48054364]"
test1a_b_clade_min_p0.95,0.2185
test1a_r2_clade_min_p0.95,0.0005
test1a_b_mut_min_p0.95,0.2444
test1a_r2_mut_min_p0.95,0.0004
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[47924896, 48027868, 48049006, 48054364]"
test1b_b_min,0.1304
test2_overall_min_b,0.9572
