Variable,Value
snp1,chr22:22812958
snp2,chr22:23263154
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,7.9100
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,22437302
searchrange_chr22_end,23806728
freq_snp1,0.0795
freq_snp2,0.1113
freq_S,0.0070
freq_K1,0.0726
freq_K2,0.1044
freq_O,0.8161
test1a_b_clade_min_p0.5,0.3121
test1a_r2_clade_min_p0.5,0.0002
test1a_b_mut_min_p0.5,0.3121
test1a_r2_mut_min_p0.5,0.0002
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,"[23314750, 23078514, 22915675, 22443214, 22589710]"
test1a_b_clade_min_p0.8,0.3658
test1a_r2_clade_min_p0.8,0.0002
test1a_b_mut_min_p0.8,0.3658
test1a_r2_mut_min_p0.8,0.0002
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,"[23314750, 23078514, 22915675, 22443214, 22589710]"
test1a_b_clade_min_p0.9,0.3938
test1a_r2_clade_min_p0.9,0.0002
test1a_b_mut_min_p0.9,0.3938
test1a_r2_mut_min_p0.9,0.0002
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,"[23314750, 23078514, 22915675, 22443214, 22589710]"
test1a_b_clade_min_p0.95,0.4170
test1a_r2_clade_min_p0.95,0.0002
test1a_b_mut_min_p0.95,0.4170
test1a_r2_mut_min_p0.95,0.0002
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,"[23314750, 23078514, 22915675, 22443214, 22589710]"
test1b_b_min,0.1926
test2_overall_min_b,0.9315
