Variable,Value
snp1,chr22:27631552
snp2,chr22:28100562
sample_size_N,1006
alpha,0.0000
interaction_test_statistic,6.9878
max_effect_size,2.0000
search_distance_cM,1.0000
searchrange_chr22_start,27405883
searchrange_chr22_end,29457593
freq_snp1,0.2972
freq_snp2,0.3121
freq_S,0.0815
freq_K1,0.2157
freq_K2,0.2306
freq_O,0.4722
test1a_b_clade_min_p0.5,0.8172
test1a_r2_clade_min_p0.5,0.0005
test1a_b_mut_min_p0.5,0.9002
test1a_r2_mut_min_p0.5,0.0003
test1a_mut_chr_p0.5,22
test1a_mut_pos_p0.5,[28030822]
test1a_b_clade_min_p0.8,0.9578
test1a_r2_clade_min_p0.8,0.0005
test1a_b_mut_min_p0.8,1.0551
test1a_r2_mut_min_p0.8,0.0003
test1a_mut_chr_p0.8,22
test1a_mut_pos_p0.8,[28030822]
test1a_b_clade_min_p0.9,1.0313
test1a_r2_clade_min_p0.9,0.0005
test1a_b_mut_min_p0.9,1.1361
test1a_r2_mut_min_p0.9,0.0003
test1a_mut_chr_p0.9,22
test1a_mut_pos_p0.9,[28030822]
test1a_b_clade_min_p0.95,1.0920
test1a_r2_clade_min_p0.95,0.0005
test1a_b_mut_min_p0.95,1.2029
test1a_r2_mut_min_p0.95,0.0003
test1a_mut_chr_p0.95,22
test1a_mut_pos_p0.95,[28030822]
test1b_b_min,0.3502
test2_overall_min_b,0.4882
